type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FP_different,Vicente_Riva_Palacio,birthName,Vicente Florencio Carlos Riva Palacio,Vicente Florencio Carlos Riva Palacio Guerrero,"Vicente Florencio Carlos Riva Palacio Guerrero better known as Vicente Riva Palacio (16 October 1832 in Mexico City – 22 November 1896 in Madrid) was a Mexican liberal politician, novelist, journalist, intellectual, and military leader. His father was Mariano Riva Palacio, a moderate liberal, and his mother was María de los Dolores Guerrero Hernández, daughter of independence hero and President of Mexico Vicente Guerrero and María de Guadalupe Hernández. Vicente's father worked for the Emperor Maximilian I of Mexico in Querétaro during the French intervention in Mexico.",TRUE,FALSE,ICE
FP_different,Vicente_Riva_Palacio,birthName,Vicente Riva Palacio,Vicente Florencio Carlos Riva Palacio Guerrero,"Vicente Florencio Carlos Riva Palacio Guerrero better known as Vicente Riva Palacio (16 October 1832 in Mexico City – 22 November 1896 in Madrid) was a Mexican liberal politician, novelist, journalist, intellectual, and military leader. His father was Mariano Riva Palacio, a moderate liberal, and his mother was María de los Dolores Guerrero Hernández, daughter of independence hero and President of Mexico Vicente Guerrero and María de Guadalupe Hernández. Vicente's father worked for the Emperor Maximilian I of Mexico in Querétaro during the French intervention in Mexico.",TRUE,FALSE,ICE
FP_different,Vicente_Sim%C3%B3n,label,Vicente Simón Foj,Vicente Simón,"Vicente Simón Foj (born 1 March 1969), is a Spanish retired footballer who played as a forward.",TRUE,FALSE,LCE
FN,Vicente_Sim%C3%B3n,label,,Vicente Simón,"Vicente Simón Foj (born 1 March 1969), is a Spanish retired footballer who played as a forward.",TRUE,TRUE,
FN,Victor_Murdock,birthName,,Victor Murdock,"Victor Murdock (March 18, 1871 – July 8, 1945) was an American politician and newspaper editor who served as a U.S. Representative from Kansas.",TRUE,TRUE,
FN,Vikentij_Maku%C5%A1ev,birthName,,Викентий Васильевич Макушев,Vikentij Makušev (Russian: Викентий Васильевич Макушев) (1837—1883) was a Russian Slavist and Albanologist. He is best known because of his works about Dubrovnik. He was born on 10 November 1837 in Brest Litovsk. His father was military engineer. His mother died in 1847 of cholera. In period between 1856 and 1860 he studied at University of Petrograd. In January 1863 Makušev was appointed as Russian consul in Dubrovnik where he spent five years researching archives of Dubrovnik.,TRUE,TRUE,
FP_new,Vikentij_Maku%C5%A1ev,deathDate,1883-03-10,,Vikentij Makušev (Russian: Викентий Васильевич Макушев) (1837—1883) was a Russian Slavist and Albanologist. He is best known because of his works about Dubrovnik. He was born on 10 November 1837 in Brest Litovsk. His father was military engineer. His mother died in 1847 of cholera. In period between 1856 and 1860 he studied at University of Petrograd. In January 1863 Makušev was appointed as Russian consul in Dubrovnik where he spent five years researching archives of Dubrovnik.,FALSE,FALSE,AC
FN,Vikentij_Maku%C5%A1ev,birthDate,,1837-11-10,Vikentij Makušev (Russian: Викентий Васильевич Макушев) (1837—1883) was a Russian Slavist and Albanologist. He is best known because of his works about Dubrovnik. He was born on 10 November 1837 in Brest Litovsk. His father was military engineer. His mother died in 1847 of cholera. In period between 1856 and 1860 he studied at University of Petrograd. In January 1863 Makušev was appointed as Russian consul in Dubrovnik where he spent five years researching archives of Dubrovnik.,TRUE,TRUE,
FN,Vikentij_Maku%C5%A1ev,birthYear,,1837,Vikentij Makušev (Russian: Викентий Васильевич Макушев) (1837—1883) was a Russian Slavist and Albanologist. He is best known because of his works about Dubrovnik. He was born on 10 November 1837 in Brest Litovsk. His father was military engineer. His mother died in 1847 of cholera. In period between 1856 and 1860 he studied at University of Petrograd. In January 1863 Makušev was appointed as Russian consul in Dubrovnik where he spent five years researching archives of Dubrovnik.,TRUE,TRUE,
FN,Vikentij_Maku%C5%A1ev,deathYear,,1883,Vikentij Makušev (Russian: Викентий Васильевич Макушев) (1837—1883) was a Russian Slavist and Albanologist. He is best known because of his works about Dubrovnik. He was born on 10 November 1837 in Brest Litovsk. His father was military engineer. His mother died in 1847 of cholera. In period between 1856 and 1860 he studied at University of Petrograd. In January 1863 Makušev was appointed as Russian consul in Dubrovnik where he spent five years researching archives of Dubrovnik.,TRUE,TRUE,
FN,Walter_Mooney,birthYear,,1892,"Walter Mooney (c. 1892 – c. 1958) was an English professional rugby league footballer who played in the 1910s and 1920s. He played at representative level for Great Britain, and at club level for Leigh (Heritage № 214) (captain), as a stand-off, i.e. number 6.",TRUE,TRUE,
FN,Walter_Mooney,deathYear,,1958,"Walter Mooney (c. 1892 – c. 1958) was an English professional rugby league footballer who played in the 1910s and 1920s. He played at representative level for Great Britain, and at club level for Leigh (Heritage № 214) (captain), as a stand-off, i.e. number 6.",TRUE,TRUE,
FN,Wendy_Saddington,alias,,Gandharvika Dasi,"Wendy June Saddington (26 September 1949 – 21 June 2013), also known as Gandharvika Dasi, was an Australian blues, soul and jazz singer, and was in the bands Chain, Copperwine and the Wendy Saddington Band. She wrote for teen pop newspaper Go-Set from September 1969 to September 1970 as an agony aunt in her weekly ""Takes Care of Business"" column, and as a feature writer. Saddington had Top 30 chart success with her 1972 solo single ""Looking Through a Window"", which was written and produced by Billy Thorpe and Warren Morgan of the Aztecs. After adopting Krishna Consciousness in the 1970s she took the name Gandharvika Dasi. In March 2013 she was diagnosed with oesophageal cancer, and died on 21 June, aged 63.",TRUE,TRUE,
FP_different,Wendy_Saddington,label,Wendy June Saddington,Wendy Saddington,"Wendy June Saddington (26 September 1949 – 21 June 2013), also known as Gandharvika Dasi, was an Australian blues, soul and jazz singer, and was in the bands Chain, Copperwine and the Wendy Saddington Band. She wrote for teen pop newspaper Go-Set from September 1969 to September 1970 as an agony aunt in her weekly ""Takes Care of Business"" column, and as a feature writer. Saddington had Top 30 chart success with her 1972 solo single ""Looking Through a Window"", which was written and produced by Billy Thorpe and Warren Morgan of the Aztecs. After adopting Krishna Consciousness in the 1970s she took the name Gandharvika Dasi. In March 2013 she was diagnosed with oesophageal cancer, and died on 21 June, aged 63.",TRUE,FALSE,WV
FP_new,William_de_Braose%2C_4th_Lord_of_Bramber,label,William de Braose,,"William de Braose, (or William de Briouze), 4th Lord of Bramber (1144/1153 – 9 August 1211), court favourite of King John of England, at the peak of his power, was also Lord of Gower, Abergavenny, Brecknock, Builth, Radnor, Kington, Limerick, Glamorgan, Skenfrith, Briouze in Normandy, Grosmont and White Castle.",TRUE,TRUE,
FN,William_de_Braose%2C_4th_Lord_of_Bramber,deathDate,,1211-08-09,"William de Braose, (or William de Briouze), 4th Lord of Bramber (1144/1153 – 9 August 1211), court favourite of King John of England, at the peak of his power, was also Lord of Gower, Abergavenny, Brecknock, Builth, Radnor, Kington, Limerick, Glamorgan, Skenfrith, Briouze in Normandy, Grosmont and White Castle.",TRUE,TRUE,
FN,William_de_Braose%2C_4th_Lord_of_Bramber,deathYear,,1211,"William de Braose, (or William de Briouze), 4th Lord of Bramber (1144/1153 – 9 August 1211), court favourite of King John of England, at the peak of his power, was also Lord of Gower, Abergavenny, Brecknock, Builth, Radnor, Kington, Limerick, Glamorgan, Skenfrith, Briouze in Normandy, Grosmont and White Castle.",TRUE,TRUE,
FP_new,William_de_Braose%2C_4th_Lord_of_Bramber,birthYear,1144,,"William de Braose, (or William de Briouze), 4th Lord of Bramber (1144/1153 – 9 August 1211), court favourite of King John of England, at the peak of his power, was also Lord of Gower, Abergavenny, Brecknock, Builth, Radnor, Kington, Limerick, Glamorgan, Skenfrith, Briouze in Normandy, Grosmont and White Castle.",TRUE,TRUE,
FN,William_Edward_Hanford,label,,William Edward Hanford,"William Edward ""Butch"" Hanford (December 9, 1908 – January 27, 1996) was an American chemist who is best known for developing the modern process to make multipurpose material polyurethane. Hanford's most notable discovery occurred while working with fellow chemist Donald Fletcher Holmes at DuPont. On June 2, 1942, Hanford was awarded a patent for his process. Currently, this method is responsible for manufacturing many of the plastics that are used in medicine, the automotive industry, and consumer products. Hanford's later accomplishments included the development of the first liquid household detergent and a new kind of ammunition for Winchester-Western Company. For his work, Hanford was inducted into the National Inventors Hall of Fame in 1991. The New York Times has noted that Hanford's",TRUE,TRUE,
FP_different,William_Edward_Hanford,label,William Edward,William Edward Hanford,"William Edward ""Butch"" Hanford (December 9, 1908 – January 27, 1996) was an American chemist who is best known for developing the modern process to make multipurpose material polyurethane. Hanford's most notable discovery occurred while working with fellow chemist Donald Fletcher Holmes at DuPont. On June 2, 1942, Hanford was awarded a patent for his process. Currently, this method is responsible for manufacturing many of the plastics that are used in medicine, the automotive industry, and consumer products. Hanford's later accomplishments included the development of the first liquid household detergent and a new kind of ammunition for Winchester-Western Company. For his work, Hanford was inducted into the National Inventors Hall of Fame in 1991. The New York Times has noted that Hanford's",TRUE,FALSE,ICE
FN,William_Fitzgerald_Langworthy,birthName,,William Fitzgerald Langworthy,William Fitzgerald Langworthy (25 December 1867 – 28 September 1951) was a Conservative member of the House of Commons of Canada.,TRUE,TRUE,
FN,William_Gilbert_Rees,birthName,,William Gilbert Rees,"William Gilbert Rees (6 April 1827 — 31 October 1898) was an explorer, surveyor, and early settler in Central Otago, New Zealand. He and fellow explorer Nicholas von Tunzelmann were the first Europeans to settle the Wakatipu basin. Rees is regarded as the founder of Queenstown.",TRUE,TRUE,
FN,William_Henry_Brookfield,birthName,,William Henry Brookfield,"William Henry Brookfield (31 August 1809 – 12 July 1874) was an Anglican priest, Inspector of Schools, and chaplain-in-ordinary to Queen Victoria. His son was the playwright Charles Brookfield.",TRUE,TRUE,
FN,William_Henry_Brookfield,birthDate,,1809-08-31,"William Henry Brookfield (31 August 1809 – 12 July 1874) was an Anglican priest, Inspector of Schools, and chaplain-in-ordinary to Queen Victoria. His son was the playwright Charles Brookfield.",TRUE,TRUE,
FN,William_Henry_Brookfield,deathDate,,1874-07-12,"William Henry Brookfield (31 August 1809 – 12 July 1874) was an Anglican priest, Inspector of Schools, and chaplain-in-ordinary to Queen Victoria. His son was the playwright Charles Brookfield.",TRUE,TRUE,
FN,William_Henry_Brookfield,birthYear,,1809,"William Henry Brookfield (31 August 1809 – 12 July 1874) was an Anglican priest, Inspector of Schools, and chaplain-in-ordinary to Queen Victoria. His son was the playwright Charles Brookfield.",TRUE,TRUE,
FN,William_Henry_Brookfield,deathYear,,1874,"William Henry Brookfield (31 August 1809 – 12 July 1874) was an Anglican priest, Inspector of Schools, and chaplain-in-ordinary to Queen Victoria. His son was the playwright Charles Brookfield.",TRUE,TRUE,
FN,William_P%2E_Ragsdale,birthName,,William Phileppus Ragsdale,"William Phileppus Ragsdale (c. 1837 – November 24, 1877) was a lawyer, newspaper editor, and translator of the Kingdom of Hawaii and popular figure known for being luna or superintendent of the Kalaupapa Leprosy Settlement. Elements of his life story influenced Mark Twain's 1889 novel A Connecticut Yankee in King Arthur's Court.",TRUE,TRUE,
FP_new,William_P%2E_Ragsdale,birthDate,1837-11-13,,"William Phileppus Ragsdale (c. 1837 – November 24, 1877) was a lawyer, newspaper editor, and translator of the Kingdom of Hawaii and popular figure known for being luna or superintendent of the Kalaupapa Leprosy Settlement. Elements of his life story influenced Mark Twain's 1889 novel A Connecticut Yankee in King Arthur's Court.",FALSE,FALSE,AC
FP_new,William_P%2E_Ragsdale,birthDate,1837-11-24,,"William Phileppus Ragsdale (c. 1837 – November 24, 1877) was a lawyer, newspaper editor, and translator of the Kingdom of Hawaii and popular figure known for being luna or superintendent of the Kalaupapa Leprosy Settlement. Elements of his life story influenced Mark Twain's 1889 novel A Connecticut Yankee in King Arthur's Court.",FALSE,FALSE,AC
FN,William_Steinkamp,birthName,,William Steinkamp,"William Steinkamp (born June 9, 1953) is an American film editor with more than 20 film credits. He had a longstanding, notable collaboration with director Sydney Pollack, editing nearly all of Pollack's films from Tootsie (1982) through the director's last film, The Interpreter (2005).",TRUE,TRUE,
